insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
37,scraper_2,2022-04-14 23:41:53,8367,8069,8069,8050,120295,1047,121813,3865,2611,3810,3072,2022-04-14 23:41:53,2,10,25,45
38,scraper_1,2022-04-14 23:41:59,10308,10125,10125,10097,131931,1319,112944,3910,2655,3855,3115,2022-04-14 23:41:59,2,10,25,45
39,scraper_2,2022-04-14 23:42:13,8825,8571,8571,8547,126264,1408,127250,3999,2744,3944,3204,2022-04-14 23:42:13,2,10,25,45
40,scraper_1,2022-04-14 23:42:24,10865,10630,10630,10602,144348,1327,122237,4103,2842,4047,3303,2022-04-14 23:42:24,2,10,25,45
41,scraper_2,2022-04-14 23:43:21,9290,9072,9072,9044,144020,1535,142659,4268,3004,4212,3467,2022-04-14 23:43:21,2,10,25,45
42,scraper_1,2022-04-14 23:44:18,11317,11132,11132,11104,159449,1456,135345,4427,3163,4371,3626,2022-04-14 23:44:18,2,10,25,45
43,scraper_2,2022-04-14 23:45:00,9818,9575,9575,9547,156559,1555,154966,4556,3292,4500,3755,2022-04-14 23:45:00,2,10,25,45
44,scraper_1,2022-04-14 23:45:56,11874,11636,11636,11608,171648,1489,146900,4738,3474,4682,3937,2022-04-14 23:45:56,2,10,25,45
45,scraper_2,2022-04-14 23:46:37,10330,10076,10076,10048,168175,1634,166319,4890,3626,4834,4089,2022-04-14 23:46:37,2,10,25,45
46,scraper_1,2022-04-14 23:47:35,12255,12138,12138,12110,188699,1517,160323,5062,3798,5006,4261,2022-04-14 23:47:35,2,10,25,45
47,scraper_2,2022-04-14 23:48:07,10754,10590,10590,10562,180395,1799,177530,5208,3944,5152,4407,2022-04-14 23:48:07,2,10,25,45
48,scraper_2,2022-04-14 23:48:35,11243,11092,11092,11064,186141,1849,182817,5380,4115,5324,4578,2022-04-14 23:48:35,2,10,25,45
49,scraper_1,2022-04-14 23:49:14,12771,12639,12639,12611,223253,1652,190760,5482,4217,5426,4679,2022-04-14 23:49:14,2,10,25,45
50,scraper_2,2022-04-14 23:50:13,11786,11593,11593,11565,222419,2347,213901,5520,4255,5464,4716,2022-04-14 23:50:13,2,10,25,45
