insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
21,scraper_2,2022-04-14 23:39:47,2822,2010,2010,1994,35235,143,39530,1824,1152,1775,1320,2022-04-14 23:39:47,4,10,35,45
22,scraper_3,2022-04-14 23:39:47,3723,2514,2514,2493,17272,162,16692,1824,1152,1775,1320,2022-04-14 23:39:47,4,10,35,45
23,scraper_3,2022-04-14 23:39:59,4291,3026,3026,3002,17418,164,16881,1956,1218,1949,1399,2022-04-14 23:39:59,4,10,35,45
24,scraper_2,2022-04-14 23:40:00,3310,2519,2519,2504,36638,168,41552,1966,1226,1960,1408,2022-04-14 23:40:00,4,10,35,45
25,scraper_4,2022-04-14 23:40:10,3740,3031,3031,3017,33262,165,20102,2051,1296,2059,1490,2022-04-14 23:40:10,4,10,35,45
26,scraper_1,2022-04-14 23:40:13,2904,2529,2529,2509,41175,313,43543,2091,1329,2096,1523,2022-04-14 23:40:13,4,10,35,45
27,scraper_3,2022-04-14 23:40:15,4692,3532,3532,3509,18766,168,17130,2107,1345,2114,1539,2022-04-14 23:40:15,4,10,35,45
28,scraper_2,2022-04-14 23:40:22,3883,3023,3023,3006,39067,180,43511,2225,1406,2249,1599,2022-04-14 23:40:22,4,10,35,45
29,scraper_3,2022-04-14 23:40:27,5069,4041,4041,4016,20021,187,18247,2292,1431,2320,1622,2022-04-14 23:40:27,4,10,35,45
30,scraper_4,2022-04-14 23:40:31,4095,3542,3542,3526,36503,193,20352,2376,1457,2404,1641,2022-04-14 23:40:31,4,10,35,45
31,scraper_3,2022-04-14 23:40:35,5426,4545,4545,4522,21498,192,18965,2421,1467,2463,1652,2022-04-14 23:40:35,4,10,35,45
32,scraper_1,2022-04-14 23:40:36,3578,3031,3031,3012,50993,476,53588,2439,1477,2474,1661,2022-04-14 23:40:36,4,10,35,45
33,scraper_2,2022-04-14 23:40:39,4222,3528,3528,3516,40027,225,44208,2486,1482,2507,1668,2022-04-14 23:40:39,4,10,35,45
34,scraper_4,2022-04-14 23:40:49,4557,4043,4043,4028,40868,366,25822,2609,1525,2576,1721,2022-04-14 23:40:49,4,10,35,45
35,scraper_3,2022-04-14 23:40:50,5808,5052,5052,5029,23705,203,19263,2610,1526,2577,1722,2022-04-14 23:40:50,4,10,35,45
36,scraper_2,2022-04-14 23:40:58,4583,4029,4029,4012,47422,230,51370,2666,1550,2623,1758,2022-04-14 23:40:58,4,10,35,45
37,scraper_1,2022-04-14 23:41:00,4108,3533,3533,3511,53733,553,55624,2694,1556,2638,1769,2022-04-14 23:41:00,4,10,35,45
38,scraper_3,2022-04-14 23:41:06,6107,5556,5556,5534,24246,288,19578,2777,1587,2693,1810,2022-04-14 23:41:06,4,10,35,45
39,scraper_2,2022-04-14 23:41:13,5239,4534,4534,4513,52248,233,59008,2811,1616,2723,1842,2022-04-14 23:41:13,4,10,35,45
40,scraper_3,2022-04-14 23:41:20,6676,6090,6090,6066,24489,445,20485,2879,1669,2780,1901,2022-04-14 23:41:20,4,10,35,45
41,scraper_1,2022-04-14 23:41:26,4508,4034,4034,4012,59603,800,62139,2921,1693,2806,1930,2022-04-14 23:41:26,4,10,35,45
42,scraper_2,2022-04-14 23:41:27,5626,5036,5036,5016,55802,234,61028,2929,1696,2810,1936,2022-04-14 23:41:27,4,10,35,45
43,scraper_4,2022-04-14 23:41:34,5040,4555,4555,4539,50527,606,36079,3039,1713,2866,2019,2022-04-14 23:41:34,4,10,35,45
44,scraper_2,2022-04-14 23:41:39,6202,5537,5537,5515,56577,234,62814,3076,1725,2927,2100,2022-04-14 23:41:39,4,10,35,45
45,scraper_2,2022-04-14 23:41:52,6709,6038,6038,6016,57091,234,63812,3231,1754,3069,2281,2022-04-14 23:41:52,4,10,35,45
46,scraper_4,2022-04-14 23:41:52,5478,5059,5059,5044,51863,630,38890,3235,1754,3069,2282,2022-04-14 23:41:52,4,10,35,45
47,scraper_1,2022-04-14 23:41:59,5037,4548,4548,4527,64681,1065,67587,3293,1774,3102,2312,2022-04-14 23:41:59,4,10,35,45
48,scraper_2,2022-04-14 23:42:05,7520,6544,6544,6522,58284,241,66055,3328,1783,3123,2322,2022-04-14 23:42:05,4,10,35,45
49,scraper_3,2022-04-14 23:42:10,7091,6593,6593,6568,31176,626,26995,3369,1804,3153,2343,2022-04-14 23:42:10,4,10,35,45
50,scraper_2,2022-04-14 23:42:12,7791,7045,7045,7024,58895,264,66522,3380,1810,3159,2350,2022-04-14 23:42:12,4,10,35,45
51,scraper_1,2022-04-14 23:42:19,5410,5050,5050,5025,67780,1308,71095,3417,1831,3189,2376,2022-04-14 23:42:19,4,10,35,45
52,scraper_2,2022-04-14 23:42:37,7923,7546,7546,7524,62774,370,70751,3501,1886,3258,2438,2022-04-14 23:42:37,4,10,35,45
53,scraper_4,2022-04-14 23:42:38,5905,5560,5560,5544,69631,958,56972,3503,1888,3261,2441,2022-04-14 23:42:38,4,10,35,45
54,scraper_4,2022-04-14 23:42:44,6421,6063,6063,6049,70808,1127,58580,3518,1903,3276,2456,2022-04-14 23:42:44,4,10,35,45
55,scraper_3,2022-04-14 23:42:57,7461,7100,7100,7075,46192,948,42941,3539,1924,3297,2477,2022-04-14 23:42:57,4,10,35,45
56,scraper_4,2022-04-14 23:43:20,6866,6566,6566,6548,77689,1326,65474,3604,1989,3362,2541,2022-04-14 23:43:20,4,10,35,45
57,scraper_2,2022-04-14 23:43:31,8368,8047,8047,8025,77789,707,86666,3631,2016,3389,2568,2022-04-14 23:43:31,4,10,35,45
58,scraper_1,2022-04-14 23:43:44,5793,5552,5552,5524,92362,1611,93950,3678,2062,3435,2615,2022-04-14 23:43:44,4,10,35,45
59,scraper_3,2022-04-14 23:44:12,7896,7603,7603,7578,68255,1331,64620,3760,2144,3517,2696,2022-04-14 23:44:12,4,10,35,45
60,scraper_4,2022-04-14 23:44:47,7360,7067,7067,7045,99635,1677,86833,3965,2342,3721,2897,2022-04-14 23:44:47,4,10,35,45
61,scraper_2,2022-04-14 23:44:58,8853,8557,8557,8535,99069,1153,107509,4020,2397,3776,2952,2022-04-14 23:44:58,4,10,35,45
62,scraper_1,2022-04-14 23:44:59,6532,6057,6057,6029,114032,1649,114042,4023,2400,3779,2955,2022-04-14 23:44:59,4,10,35,45
63,scraper_1,2022-04-14 23:45:41,6972,6559,6559,6531,130123,1682,127148,4267,2644,4023,3199,2022-04-14 23:45:41,4,10,35,45
64,scraper_3,2022-04-14 23:45:43,8355,8104,8104,8079,94374,1804,89801,4280,2657,4036,3212,2022-04-14 23:45:43,4,10,35,45
65,scraper_2,2022-04-14 23:46:24,9331,9058,9058,9036,125618,1608,132649,4452,2829,4208,3384,2022-04-14 23:46:24,4,10,35,45
66,scraper_4,2022-04-14 23:46:35,8008,7568,7568,7546,115153,1866,101366,4502,2879,4258,3434,2022-04-14 23:46:35,4,10,35,45
67,scraper_1,2022-04-14 23:47:17,7503,7065,7065,7037,142657,1710,139462,4690,3067,4446,3622,2022-04-14 23:47:17,4,10,35,45
68,scraper_3,2022-04-14 23:47:18,9158,8609,8609,8584,110614,1890,105893,4694,3071,4450,3626,2022-04-14 23:47:18,4,10,35,45
69,scraper_2,2022-04-14 23:47:25,9985,9568,9568,9546,137399,1804,143411,4732,3109,4488,3664,2022-04-14 23:47:25,4,10,35,45
70,scraper_4,2022-04-14 23:47:56,8436,8097,8097,8075,133355,2125,117005,4832,3209,4588,3764,2022-04-14 23:47:56,4,10,35,45
71,scraper_1,2022-04-14 23:48:52,7915,7567,7567,7539,162277,1849,155055,5233,3608,4989,4163,2022-04-14 23:48:52,4,10,35,45
72,scraper_2,2022-04-14 23:49:04,10562,10069,10069,10047,149796,1843,155338,5310,3684,5066,4239,2022-04-14 23:49:04,4,10,35,45
73,scraper_4,2022-04-14 23:49:30,8774,8598,8598,8576,164354,2215,142841,5466,3836,5221,4388,2022-04-14 23:49:30,4,10,35,45
74,scraper_4,2022-04-14 23:50:03,9369,9102,9102,9077,174600,2360,150991,5676,4035,5427,4590,2022-04-14 23:50:03,4,10,35,45
75,scraper_1,2022-04-14 23:50:24,8219,8068,8068,8040,194655,2287,182369,5797,4152,5547,4708,2022-04-14 23:50:24,4,10,35,45
76,scraper_4,2022-04-14 23:50:24,9710,9603,9603,9578,181504,2564,155467,5798,4153,5548,4709,2022-04-14 23:50:24,4,10,35,45
77,scraper_3,2022-04-14 23:50:42,9634,9116,9116,9091,117929,1977,113264,5915,4269,5665,4825,2022-04-14 23:50:42,4,10,35,45
78,scraper_1,2022-04-14 23:50:55,8729,8572,8572,8546,208932,2591,192501,6024,4377,5774,4933,2022-04-14 23:50:55,4,10,35,45
79,scraper_1,2022-04-14 23:51:01,9214,9093,9093,9066,209189,2997,192750,6059,4412,5809,4968,2022-04-14 23:51:01,4,10,35,45
80,scraper_4,2022-04-14 23:51:15,10166,10105,10105,10080,203499,2637,173206,6104,4457,5854,5013,2022-04-14 23:51:15,4,10,35,45
81,scraper_3,2022-04-14 23:51:36,9980,9618,9618,9594,126133,2128,120881,6151,4504,5901,5060,2022-04-14 23:51:36,4,10,35,45
82,scraper_1,2022-04-14 23:51:56,9646,9598,9598,9570,229945,3344,211463,6177,4530,5927,5086,2022-04-14 23:51:56,4,10,35,45
83,scraper_4,2022-04-14 23:52:14,10658,10607,10607,10582,216549,2837,185949,6205,4558,5955,5114,2022-04-14 23:52:14,4,10,35,45
84,scraper_3,2022-04-14 23:52:39,10377,10119,10119,10094,159851,2570,146432,6220,4573,5970,5129,2022-04-14 23:52:39,4,10,35,45
85,scraper_2,2022-04-14 23:52:51,11083,10572,10572,10550,163521,1846,168714,6239,4592,5989,5148,2022-04-14 23:52:51,4,10,35,45
86,scraper_3,2022-04-14 23:53:28,10818,10622,10622,10597,188720,3013,171318,6305,4658,6055,5214,2022-04-14 23:53:28,4,10,35,45
87,scraper_3,2022-04-14 23:53:40,11347,11123,11123,11096,192712,3213,175053,6318,4671,6068,5227,2022-04-14 23:53:40,4,10,35,45
88,scraper_3,2022-04-14 23:54:04,11649,11629,11629,11601,206849,3549,186627,6334,4687,6084,5243,2022-04-14 23:54:04,4,10,35,45
89,scraper_2,2022-04-14 23:56:10,11606,11074,11074,11052,174825,1878,179623,6478,4831,6228,5387,2022-04-14 23:56:10,4,10,35,45
90,scraper_2,2022-04-14 23:57:37,11916,11575,11575,11553,189800,1997,192620,6623,4976,6373,5532,2022-04-14 23:57:37,4,10,35,45
91,scraper_2,2022-04-14 23:58:01,12339,12077,12077,12055,223434,2461,220858,6631,4984,6381,5540,2022-04-14 23:58:01,4,10,35,45
92,scraper_2,2022-04-14 23:58:16,12821,12605,12605,12583,247887,2872,240409,6631,4984,6381,5540,2022-04-14 23:58:16,4,10,35,45
93,scraper_2,2022-04-14 23:58:19,13300,13108,13108,13083,248562,3072,240752,6631,4984,6381,5540,2022-04-14 23:58:19,4,10,35,45
94,scraper_2,2022-04-14 23:58:21,13819,13616,13616,13592,248631,3300,240943,6631,4984,6381,5540,2022-04-14 23:58:21,4,10,35,45
95,scraper_2,2022-04-14 23:58:24,14264,14117,14117,14099,248790,3670,241159,6631,4984,6381,5540,2022-04-14 23:58:24,4,10,35,45
96,scraper_2,2022-04-14 23:58:38,14740,14626,14626,14603,268399,3994,257605,6631,4984,6381,5540,2022-04-14 23:58:38,4,10,35,45
