insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
23,scraper_1,2022-04-15 00:21:59,6512,5627,5627,5602,41730,52,38035,1590,876,1667,1028,2022-04-15 00:21:59,2,10,35,45
24,scraper_1,2022-04-15 00:22:11,6912,6129,6129,6104,43541,68,39176,1795,895,1774,1069,2022-04-15 00:22:11,2,10,35,45
25,scraper_2,2022-04-15 00:22:12,6316,5554,5554,5532,63992,107,51315,1803,895,1778,1071,2022-04-15 00:22:12,2,10,35,45
26,scraper_2,2022-04-15 00:22:24,6983,6057,6057,6037,64865,107,53300,1893,911,1827,1114,2022-04-15 00:22:24,2,10,35,45
27,scraper_1,2022-04-15 00:22:40,7312,6637,6637,6612,45415,69,40318,1991,931,1954,1156,2022-04-15 00:22:40,2,10,35,45
28,scraper_2,2022-04-15 00:22:40,7257,6558,6558,6537,65544,107,54501,1991,931,1954,1156,2022-04-15 00:22:40,2,10,35,45
29,scraper_2,2022-04-15 00:22:58,8132,7063,7063,7041,66302,108,56781,2205,1039,2108,1285,2022-04-15 00:22:58,2,10,35,45
30,scraper_1,2022-04-15 00:23:00,7721,7140,7140,7112,52399,97,48348,2242,1051,2138,1311,2022-04-15 00:23:00,2,10,35,45
31,scraper_2,2022-04-15 00:23:13,8317,7564,7564,7546,66937,109,57486,2440,1084,2331,1588,2022-04-15 00:23:13,2,10,35,45
32,scraper_1,2022-04-15 00:23:16,8151,7648,7648,7622,57407,116,54478,2471,1115,2362,1618,2022-04-15 00:23:16,2,10,35,45
33,scraper_2,2022-04-15 00:23:30,9375,8065,8065,8044,67041,120,57982,2609,1204,2465,1708,2022-04-15 00:23:30,2,10,35,45
34,scraper_1,2022-04-15 00:23:31,8702,8150,8150,8128,63494,213,61597,2611,1204,2465,1708,2022-04-15 00:23:31,2,10,35,45
35,scraper_2,2022-04-15 00:23:42,9516,8570,8570,8548,67248,120,58010,2695,1212,2475,1724,2022-04-15 00:23:42,2,10,35,45
36,scraper_1,2022-04-15 00:23:44,9144,8657,8657,8629,65255,351,63794,2708,1219,2483,1731,2022-04-15 00:23:44,2,10,35,45
37,scraper_2,2022-04-15 00:23:58,9752,9079,9079,9057,67732,142,58101,2833,1318,2604,1832,2022-04-15 00:23:58,2,10,35,45
38,scraper_1,2022-04-15 00:24:08,9597,9158,9158,9129,77040,445,76398,2946,1402,2700,1922,2022-04-15 00:24:08,2,10,35,45
39,scraper_2,2022-04-15 00:24:29,10033,9580,9580,9558,71037,286,61949,3190,1626,2940,2155,2022-04-15 00:24:29,2,10,35,45
40,scraper_1,2022-04-15 00:24:48,10040,9663,9663,9632,102566,544,101336,3349,1782,3099,2311,2022-04-15 00:24:48,2,10,35,45
41,scraper_2,2022-04-15 00:25:19,10438,10088,10088,10066,91320,680,83644,3604,2031,3354,2564,2022-04-15 00:25:19,2,10,35,45
42,scraper_1,2022-04-15 00:25:29,10513,10164,10164,10134,125509,575,122517,3671,2096,3421,2629,2022-04-15 00:25:29,2,10,35,45
43,scraper_2,2022-04-15 00:25:51,10914,10592,10592,10573,105206,1026,98115,3823,2242,3573,2781,2022-04-15 00:25:51,2,10,35,45
44,scraper_1,2022-04-15 00:25:53,11140,10667,10667,10636,137022,586,133172,3845,2264,3595,2803,2022-04-15 00:25:53,2,10,35,45
45,scraper_2,2022-04-15 00:26:08,11338,11093,11093,11071,107493,1206,100405,3970,2389,3721,2928,2022-04-15 00:26:08,2,10,35,45
46,scraper_1,2022-04-15 00:26:28,11677,11175,11175,11144,153205,588,148715,4125,2543,3876,3083,2022-04-15 00:26:28,2,10,35,45
47,scraper_2,2022-04-15 00:26:52,12111,11600,11600,11576,133274,1590,124954,4288,2706,4039,3246,2022-04-15 00:26:52,2,10,35,45
48,scraper_2,2022-04-15 00:27:03,12516,12108,12108,12084,137319,1614,128779,4367,2785,4118,3325,2022-04-15 00:27:03,2,10,35,45
49,scraper_1,2022-04-15 00:27:26,12162,11677,11677,11646,166519,588,161614,4526,2943,4277,3484,2022-04-15 00:27:26,2,10,35,45
50,scraper_2,2022-04-15 00:27:50,13153,12610,12610,12585,151695,1668,142401,4659,3076,4410,3617,2022-04-15 00:27:50,2,10,35,45
51,scraper_2,2022-04-15 00:29:04,13604,13112,13112,13087,160576,1741,151221,4982,3399,4733,3940,2022-04-15 00:29:04,2,10,35,45
52,scraper_1,2022-04-15 00:29:15,12657,12181,12181,12150,181341,589,175569,5030,3447,4781,3988,2022-04-15 00:29:15,2,10,35,45
53,scraper_1,2022-04-15 00:30:34,13225,12683,12683,12652,193033,629,186930,5333,3750,5084,4291,2022-04-15 00:30:34,2,10,35,45
54,scraper_2,2022-04-15 00:30:37,14162,13614,13614,13589,170436,1827,160932,5354,3771,5105,4312,2022-04-15 00:30:37,2,10,35,45
55,scraper_2,2022-04-15 00:31:27,14515,14115,14115,14090,184178,2028,172111,5653,4066,5403,4605,2022-04-15 00:31:27,2,10,35,45
56,scraper_1,2022-04-15 00:31:41,13673,13185,13185,13154,204590,650,198213,5739,4152,5489,4691,2022-04-15 00:31:41,2,10,35,45
57,scraper_2,2022-04-15 00:32:09,14899,14616,14616,14591,216318,2124,197597,6046,4458,5796,4997,2022-04-15 00:32:09,2,10,35,45
58,scraper_2,2022-04-15 00:32:51,15294,15129,15129,15105,239773,2263,220074,6358,4751,6103,5288,2022-04-15 00:32:51,2,10,35,45
59,scraper_1,2022-04-15 00:32:52,14021,13688,13688,13657,225357,920,216429,6358,4751,6103,5288,2022-04-15 00:32:52,2,10,35,45
60,scraper_2,2022-04-15 00:33:06,15851,15631,15631,15608,240857,2440,221135,6387,4774,6132,5311,2022-04-15 00:33:06,2,10,35,45
61,scraper_2,2022-04-15 00:33:18,16316,16132,16132,16102,242005,2665,222174,6405,4790,6155,5331,2022-04-15 00:33:18,2,10,35,45
62,scraper_1,2022-04-15 00:33:34,14407,14190,14190,14159,261547,1360,245343,6432,4805,6210,5349,2022-04-15 00:33:34,2,10,35,45
63,scraper_2,2022-04-15 00:34:01,16693,16633,16633,16602,257766,2781,232240,6560,4930,6337,5474,2022-04-15 00:34:01,2,10,35,45
64,scraper_1,2022-04-15 00:34:21,14753,14691,14691,14662,285385,1688,264295,6671,5041,6448,5585,2022-04-15 00:34:21,2,10,35,45
