insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
26,scraper_3,2022-04-14 21:07:54,2535,2011,2011,1991,37699,389,39612,2830,1803,2752,2243,2022-04-14 21:07:54,4,10,25,45
27,scraper_4,2022-04-14 21:07:59,2512,2022,2022,2007,48862,566,51073,2886,1828,2786,2279,2022-04-14 21:07:59,4,10,25,45
28,scraper_1,2022-04-14 21:08:03,6138,5051,5051,5032,33929,87,33733,2929,1848,2820,2307,2022-04-14 21:08:03,4,10,25,45
29,scraper_2,2022-04-14 21:08:12,4154,3529,3529,3507,35466,388,38900,3015,1889,2884,2368,2022-04-14 21:08:12,4,10,25,45
30,scraper_1,2022-04-14 21:08:15,6222,5564,5564,5549,34556,87,34549,3037,1901,2898,2387,2022-04-14 21:08:15,4,10,25,45
31,scraper_1,2022-04-14 21:08:21,7093,6068,6068,6049,35026,92,36311,3103,1928,2943,2422,2022-04-14 21:08:21,4,10,25,45
32,scraper_3,2022-04-14 21:08:29,3093,2519,2519,2499,42699,572,44724,3177,1969,2996,2473,2022-04-14 21:08:29,4,10,25,45
33,scraper_4,2022-04-14 21:08:31,2913,2528,2528,2510,56577,655,59063,3209,1980,3020,2485,2022-04-14 21:08:31,4,10,25,45
34,scraper_1,2022-04-14 21:08:31,7215,6577,6577,6558,35722,104,37167,3210,1981,3021,2486,2022-04-14 21:08:31,4,10,25,45
35,scraper_1,2022-04-14 21:08:40,8006,7080,7080,7061,36463,105,38563,3301,2025,3074,2542,2022-04-14 21:08:40,4,10,25,45
36,scraper_2,2022-04-14 21:08:55,4679,4031,4031,4009,46428,706,50268,3399,2079,3134,2595,2022-04-14 21:08:55,4,10,25,45
37,scraper_1,2022-04-14 21:08:58,8106,7583,7583,7564,40187,169,42280,3418,2098,3153,2614,2022-04-14 21:08:58,4,10,25,45
38,scraper_3,2022-04-14 21:09:08,3644,3043,3043,3020,50205,813,52749,3461,2137,3197,2656,2022-04-14 21:09:08,4,10,25,45
39,scraper_3,2022-04-14 21:09:18,4185,3545,3545,3519,51880,995,54418,3513,2185,3258,2707,2022-04-14 21:09:18,4,10,25,45
40,scraper_2,2022-04-14 21:09:23,5117,4533,4533,4511,54124,953,58463,3529,2195,3280,2730,2022-04-14 21:09:23,4,10,25,45
41,scraper_1,2022-04-14 21:09:25,8512,8086,8086,8067,47364,440,50467,3531,2198,3282,2731,2022-04-14 21:09:25,4,10,25,45
42,scraper_3,2022-04-14 21:09:27,4595,4077,4077,4051,53593,1068,56218,3533,2198,3284,2731,2022-04-14 21:09:27,4,10,25,45
43,scraper_2,2022-04-14 21:09:38,5668,5043,5043,5023,56779,1117,62645,3564,2226,3318,2761,2022-04-14 21:09:38,4,10,25,45
44,scraper_2,2022-04-14 21:09:45,6104,5544,5544,5522,57179,1205,63171,3576,2238,3330,2773,2022-04-14 21:09:45,4,10,25,45
45,scraper_2,2022-04-14 21:10:04,6488,6045,6045,6023,60406,1463,66476,3625,2286,3379,2822,2022-04-14 21:10:04,4,10,25,45
46,scraper_3,2022-04-14 21:10:13,4975,4579,4579,4549,64087,1316,67760,3664,2325,3418,2861,2022-04-14 21:10:13,4,10,25,45
47,scraper_4,2022-04-14 21:10:35,3422,3029,3029,3010,76958,738,78154,3843,2500,3596,3038,2022-04-14 21:10:35,4,10,25,45
48,scraper_1,2022-04-14 21:10:41,9063,8590,8590,8571,66379,851,70157,3880,2537,3633,3075,2022-04-14 21:10:41,4,10,25,45
49,scraper_2,2022-04-14 21:11:17,6996,6547,6547,6522,82800,1753,87895,4028,2682,3781,3220,2022-04-14 21:11:17,4,10,25,45
50,scraper_1,2022-04-14 21:11:20,9590,9094,9094,9076,75779,1186,80424,4034,2688,3787,3226,2022-04-14 21:11:20,4,10,25,45
51,scraper_3,2022-04-14 21:11:39,5390,5081,5081,5050,90085,1708,92407,4106,2760,3859,3297,2022-04-14 21:11:39,4,10,25,45
52,scraper_4,2022-04-14 21:11:58,3927,3530,3530,3511,99882,1084,100175,4152,2804,3905,3341,2022-04-14 21:11:58,4,10,25,45
53,scraper_1,2022-04-14 21:12:17,9994,9596,9596,9575,89932,1558,94063,4194,2846,3947,3383,2022-04-14 21:12:17,4,10,25,45
54,scraper_2,2022-04-14 21:12:48,7312,7049,7049,7024,111192,2189,114532,4222,2874,3975,3411,2022-04-14 21:12:48,4,10,25,45
55,scraper_4,2022-04-14 21:13:02,4289,4031,4031,4012,118637,1445,119073,4234,2886,3987,3423,2022-04-14 21:13:02,4,10,25,45
56,scraper_3,2022-04-14 21:13:15,5797,5582,5582,5551,120651,2096,120557,4303,2955,4056,3492,2022-04-14 21:13:15,4,10,25,45
57,scraper_1,2022-04-14 21:13:34,10372,10098,10098,10076,114533,1950,117238,4411,3063,4164,3600,2022-04-14 21:13:34,4,10,25,45
58,scraper_2,2022-04-14 21:13:41,7845,7556,7556,7531,132235,2408,131019,4463,3104,4212,3642,2022-04-14 21:13:41,4,10,25,45
59,scraper_2,2022-04-14 21:13:47,8233,8059,8059,8031,132998,2591,131379,4512,3149,4261,3687,2022-04-14 21:13:47,4,10,25,45
60,scraper_1,2022-04-14 21:14:12,10836,10599,10599,10580,127609,2218,130096,4665,3297,4414,3834,2022-04-14 21:14:12,4,10,25,45
61,scraper_1,2022-04-14 21:14:19,11611,11105,11105,11080,128258,2254,130663,4720,3336,4476,3875,2022-04-14 21:14:19,4,10,25,45
62,scraper_1,2022-04-14 21:14:27,11982,11610,11610,11585,130111,2254,130718,4785,3383,4560,3924,2022-04-14 21:14:27,4,10,25,45
63,scraper_1,2022-04-14 21:14:34,12352,12116,12116,12091,130857,2259,130836,4850,3433,4653,3973,2022-04-14 21:14:34,4,10,25,45
64,scraper_1,2022-04-14 21:14:41,12881,12635,12635,12611,133038,2385,131960,4927,3483,4731,4023,2022-04-14 21:14:41,4,10,25,45
65,scraper_3,2022-04-14 21:14:42,6354,6085,6085,6055,153693,2331,146803,4928,3484,4732,4024,2022-04-14 21:14:42,4,10,25,45
66,scraper_2,2022-04-14 21:15:12,8871,8568,8568,8540,156171,2842,152028,5007,3561,4811,4102,2022-04-14 21:15:12,4,10,25,45
67,scraper_1,2022-04-14 21:15:14,13308,13137,13137,13109,144861,2650,140855,5011,3565,4815,4106,2022-04-14 21:15:14,4,10,25,45
68,scraper_4,2022-04-14 21:15:38,4812,4535,4535,4516,133182,1521,133201,5083,3636,4886,4177,2022-04-14 21:15:38,4,10,25,45
69,scraper_2,2022-04-14 21:15:56,9397,9073,9073,9045,163572,2907,159118,5174,3727,4977,4268,2022-04-14 21:15:56,4,10,25,45
70,scraper_1,2022-04-14 21:16:21,13913,13643,13643,13615,170669,2956,161228,5268,3821,5071,4362,2022-04-14 21:16:21,4,10,25,45
71,scraper_3,2022-04-14 21:16:23,6883,6589,6589,6558,168716,2465,160950,5272,3824,5075,4366,2022-04-14 21:16:23,4,10,25,45
72,scraper_1,2022-04-14 21:17:08,14399,14144,14144,14116,181752,3118,171731,5334,3885,5136,4428,2022-04-14 21:17:08,4,10,25,45
73,scraper_4,2022-04-14 21:18:50,5329,5042,5042,5023,145526,1659,145248,5458,4009,5260,4552,2022-04-14 21:18:50,4,10,25,45
74,scraper_1,2022-04-14 21:18:52,14911,14649,14649,14621,194983,3335,184113,5461,4012,5263,4555,2022-04-14 21:18:52,4,10,25,45
75,scraper_2,2022-04-14 21:19:12,9834,9589,9589,9561,171202,2958,166638,5492,4043,5294,4586,2022-04-14 21:19:12,4,10,25,45
76,scraper_3,2022-04-14 21:20:14,7405,7090,7090,7059,182238,2590,173673,5710,4261,5512,4804,2022-04-14 21:20:14,4,10,25,45
77,scraper_2,2022-04-14 21:20:55,10163,10090,10090,10062,207351,3154,193854,5877,4428,5679,4971,2022-04-14 21:20:55,4,10,25,45
78,scraper_2,2022-04-14 21:22:34,10681,10591,10591,10563,231176,3400,215274,6172,4722,5974,5265,2022-04-14 21:22:34,4,10,25,45
79,scraper_4,2022-04-14 21:23:03,5906,5544,5544,5525,158913,1724,157840,6256,4806,6058,5349,2022-04-14 21:23:03,4,10,25,45
80,scraper_1,2022-04-14 21:23:42,15562,15155,15155,15127,207900,3413,196763,6378,4928,6180,5471,2022-04-14 21:23:42,4,10,25,45
81,scraper_3,2022-04-14 21:24:36,7846,7591,7591,7560,194726,2755,185015,6472,5022,6274,5565,2022-04-14 21:24:36,4,10,25,45
82,scraper_3,2022-04-14 21:25:39,8293,8104,8104,8073,215698,3031,199858,6550,5100,6352,5643,2022-04-14 21:25:39,4,10,25,45
83,scraper_3,2022-04-14 21:25:46,8822,8627,8627,8598,217714,3186,201727,6554,5104,6356,5647,2022-04-14 21:25:46,4,10,25,45
84,scraper_3,2022-04-14 21:25:51,9281,9134,9134,9103,218688,3414,202877,6554,5104,6356,5647,2022-04-14 21:25:51,4,10,25,45
85,scraper_2,2022-04-14 21:25:57,11135,11092,11092,11064,240242,3546,223999,6557,5107,6359,5650,2022-04-14 21:25:57,4,10,25,45
86,scraper_1,2022-04-14 21:26:29,15844,15659,15659,15631,216161,3551,204441,6587,5137,6389,5680,2022-04-14 21:26:29,4,10,25,45
87,scraper_4,2022-04-14 21:26:52,6299,6049,6049,6030,170540,1819,169004,6588,5138,6390,5681,2022-04-14 21:26:52,4,10,25,45
88,scraper_4,2022-04-14 21:27:31,6821,6579,6579,6561,192694,2159,186190,6588,5138,6390,5681,2022-04-14 21:27:31,4,10,25,45
89,scraper_1,2022-04-14 21:27:34,16176,16163,16163,16135,255843,4026,235004,6588,5138,6390,5681,2022-04-14 21:27:34,4,10,25,45
90,scraper_4,2022-04-14 21:27:35,7327,7084,7084,7064,193091,2417,186524,6588,5138,6390,5681,2022-04-14 21:27:35,4,10,25,45
91,scraper_4,2022-04-14 21:27:40,7885,7685,7685,7664,193899,2578,186977,6588,5138,6390,5681,2022-04-14 21:27:40,4,10,25,45
92,scraper_4,2022-04-14 21:27:44,8388,8199,8199,8178,194854,2767,187631,6588,5138,6390,5681,2022-04-14 21:27:44,4,10,25,45
93,scraper_4,2022-04-14 21:28:07,8929,8705,8705,8680,212730,3107,202212,6588,5138,6390,5681,2022-04-14 21:28:07,4,10,25,45
94,scraper_4,2022-04-14 21:28:25,9355,9207,9207,9182,224930,3283,213262,6588,5138,6390,5681,2022-04-14 21:28:25,4,10,25,45
