insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
37,scraper_2,2022-04-14 20:47:09,3999,3533,3533,3514,121222,723,118990,3829,2702,3817,2931,2022-04-14 20:47:09,4,5,35,45
38,scraper_3,2022-04-14 20:47:14,5918,5058,5058,5041,58170,124,63756,3924,2759,3883,2993,2022-04-14 20:47:14,4,5,35,45
39,scraper_1,2022-04-14 20:47:26,5946,5064,5064,5043,41574,314,23055,4110,2835,4002,3086,2022-04-14 20:47:26,4,5,35,45
40,scraper_4,2022-04-14 20:47:26,5105,4543,4543,4521,23452,135,18388,4115,2839,4006,3091,2022-04-14 20:47:26,4,5,35,45
41,scraper_2,2022-04-14 20:47:35,4553,4041,4041,4022,132484,723,129619,4269,2904,4112,3192,2022-04-14 20:47:35,4,5,35,45
42,scraper_3,2022-04-14 20:47:35,6585,5569,5569,5553,58925,126,65497,4273,2908,4116,3197,2022-04-14 20:47:35,4,5,35,45
43,scraper_4,2022-04-14 20:47:47,5621,5045,5045,5024,24047,176,20447,4474,3019,4323,3431,2022-04-14 20:47:47,4,5,35,45
44,scraper_1,2022-04-14 20:47:47,6231,5568,5568,5547,41752,332,23099,4476,3020,4327,3434,2022-04-14 20:47:47,4,5,35,45
45,scraper_3,2022-04-14 20:47:56,6904,6083,6083,6064,59278,164,65677,4611,3076,4457,3598,2022-04-14 20:47:56,4,5,35,45
46,scraper_3,2022-04-14 20:48:11,7310,6586,6586,6569,59995,164,67101,4717,3142,4530,3677,2022-04-14 20:48:11,4,5,35,45
47,scraper_2,2022-04-14 20:48:13,5099,4543,4543,4524,145408,723,142322,4747,3155,4554,3692,2022-04-14 20:48:13,4,5,35,45
48,scraper_1,2022-04-14 20:48:15,6584,6071,6071,6049,46759,513,28348,4782,3168,4580,3707,2022-04-14 20:48:15,4,5,35,45
49,scraper_4,2022-04-14 20:48:21,5972,5552,5552,5532,31181,406,28416,4822,3187,4612,3730,2022-04-14 20:48:21,4,5,35,45
50,scraper_1,2022-04-14 20:48:34,6979,6588,6588,6566,51586,617,32259,4903,3266,4693,3810,2022-04-14 20:48:34,4,5,35,45
51,scraper_3,2022-04-14 20:48:59,7594,7132,7132,7110,66424,440,73260,5012,3375,4802,3919,2022-04-14 20:48:59,4,5,35,45
52,scraper_4,2022-04-14 20:49:19,6367,6055,6055,6033,51872,869,48822,5082,3445,4872,3989,2022-04-14 20:49:19,4,5,35,45
53,scraper_1,2022-04-14 20:49:21,7405,7089,7089,7068,63928,1002,45147,5091,3454,4881,3998,2022-04-14 20:49:21,4,5,35,45
54,scraper_2,2022-04-14 20:49:25,5625,5046,5046,5027,159296,723,155869,5105,3467,4895,4011,2022-04-14 20:49:25,4,5,35,45
55,scraper_3,2022-04-14 20:49:56,7941,7636,7636,7614,87831,900,94680,5175,3536,4964,4080,2022-04-14 20:49:56,4,5,35,45
56,scraper_1,2022-04-14 20:50:04,7868,7597,7597,7574,80665,1363,62051,5212,3566,4997,4111,2022-04-14 20:50:04,4,5,35,45
57,scraper_4,2022-04-14 20:50:07,6803,6556,6556,6534,70751,1247,67072,5242,3596,5027,4141,2022-04-14 20:50:07,4,5,35,45
58,scraper_1,2022-04-14 20:50:21,8297,8100,8100,8075,86910,1531,66179,5360,3710,5145,4255,2022-04-14 20:50:21,4,5,35,45
59,scraper_3,2022-04-14 20:50:50,8586,8155,8155,8133,106127,1308,112374,5570,3916,5355,4463,2022-04-14 20:50:50,4,5,35,45
60,scraper_2,2022-04-14 20:51:02,6090,5548,5548,5530,175330,723,171108,5617,3962,5401,4510,2022-04-14 20:51:02,4,5,35,45
61,scraper_4,2022-04-14 20:51:11,7393,7057,7057,7035,94805,1511,87502,5666,4011,5450,4559,2022-04-14 20:51:11,4,5,35,45
62,scraper_1,2022-04-14 20:51:23,8828,8601,8601,8576,117067,1946,91147,5777,4121,5560,4669,2022-04-14 20:51:23,4,5,35,45
63,scraper_3,2022-04-14 20:51:38,8987,8656,8656,8634,115622,1483,120986,5852,4196,5635,4744,2022-04-14 20:51:38,4,5,35,45
64,scraper_1,2022-04-14 20:52:01,9346,9104,9104,9079,132374,2094,105785,6111,4455,5894,5003,2022-04-14 20:52:01,4,5,35,45
65,scraper_4,2022-04-14 20:52:05,7907,7559,7559,7537,104377,1670,96495,6127,4471,5910,5019,2022-04-14 20:52:05,4,5,35,45
66,scraper_2,2022-04-14 20:52:20,6615,6050,6050,6031,188861,723,183989,6204,4548,5987,5096,2022-04-14 20:52:20,4,5,35,45
67,scraper_3,2022-04-14 20:52:46,9439,9159,9159,9138,149313,1779,147985,6434,4778,6217,5326,2022-04-14 20:52:46,4,5,35,45
68,scraper_1,2022-04-14 20:53:14,9695,9609,9609,9584,159226,2446,124585,6666,5010,6449,5558,2022-04-14 20:53:14,4,5,35,45
69,scraper_4,2022-04-14 20:53:21,8299,8060,8060,8039,122702,1922,114163,6690,5034,6473,5582,2022-04-14 20:53:21,4,5,35,45
70,scraper_2,2022-04-14 20:53:26,6956,6568,6568,6550,198644,728,193058,6697,5041,6480,5589,2022-04-14 20:53:26,4,5,35,45
71,scraper_3,2022-04-14 20:53:46,9812,9662,9662,9639,181243,2089,173090,6759,5102,6542,5650,2022-04-14 20:53:46,4,5,35,45
72,scraper_1,2022-04-14 20:54:00,10179,10111,10111,10087,177010,2621,141413,6788,5131,6571,5679,2022-04-14 20:54:00,4,5,35,45
73,scraper_4,2022-04-14 20:54:06,8686,8561,8561,8539,149567,2300,134734,6795,5138,6578,5686,2022-04-14 20:54:06,4,5,35,45
74,scraper_2,2022-04-14 20:54:17,7328,7071,7071,7052,225690,1116,214598,6799,5142,6582,5690,2022-04-14 20:54:17,4,5,35,45
75,scraper_3,2022-04-14 20:54:20,10203,10170,10170,10145,190662,2336,180816,6820,5163,6603,5711,2022-04-14 20:54:20,4,5,35,45
76,scraper_2,2022-04-14 20:54:51,7702,7572,7572,7552,253283,1499,235034,6842,5185,6625,5733,2022-04-14 20:54:51,4,5,35,45
