insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
28,scraper_1,2022-04-14 20:25:48,6876,6566,6566,6539,38097,338,36954,2673,1635,2627,2096,2022-04-14 20:25:48,2,5,25,45
29,scraper_2,2022-04-14 20:26:21,7391,7053,7053,7035,101642,248,108456,2921,1870,2876,2325,2022-04-14 20:26:21,2,5,25,45
30,scraper_1,2022-04-14 20:26:35,7318,7083,7083,7055,47568,542,46546,3050,1994,3006,2449,2022-04-14 20:26:35,2,5,25,45
31,scraper_2,2022-04-14 20:27:11,7822,7557,7557,7538,119887,294,125393,3436,2365,3380,2817,2022-04-14 20:27:11,2,5,25,45
32,scraper_2,2022-04-14 20:27:23,8372,8058,8058,8042,121095,295,127647,3545,2425,3475,2896,2022-04-14 20:27:23,2,5,25,45
33,scraper_2,2022-04-14 20:27:35,9055,8560,8560,8541,121503,295,129159,3621,2461,3518,2954,2022-04-14 20:27:35,2,5,25,45
34,scraper_1,2022-04-14 20:27:36,7793,7584,7584,7556,61394,632,59506,3629,2464,3523,2961,2022-04-14 20:27:36,2,5,25,45
35,scraper_2,2022-04-14 20:27:45,9394,9063,9063,9046,122043,300,129589,3690,2503,3573,3001,2022-04-14 20:27:45,2,5,25,45
36,scraper_2,2022-04-14 20:27:56,9935,9565,9565,9546,126795,309,129866,3773,2552,3639,3047,2022-04-14 20:27:56,2,5,25,45
37,scraper_2,2022-04-14 20:28:08,10414,10066,10066,10051,129226,312,130442,3916,2614,3738,3114,2022-04-14 20:28:08,2,5,25,45
38,scraper_2,2022-04-14 20:28:21,10790,10567,10567,10548,130408,321,131823,4064,2679,3844,3182,2022-04-14 20:28:21,2,5,25,45
39,scraper_1,2022-04-14 20:28:41,8261,8086,8086,8058,75078,641,72787,4182,2776,3943,3278,2022-04-14 20:28:41,2,5,25,45
40,scraper_2,2022-04-14 20:29:10,11217,11070,11070,11051,145357,520,146248,4413,2999,4174,3507,2022-04-14 20:29:10,2,5,25,45
41,scraper_1,2022-04-14 20:29:51,8739,8588,8588,8561,92729,728,89825,4753,3324,4518,3835,2022-04-14 20:29:51,2,5,25,45
42,scraper_2,2022-04-14 20:30:06,11854,11572,11572,11553,167737,641,166094,4816,3386,4581,3898,2022-04-14 20:30:06,2,5,25,45
43,scraper_1,2022-04-14 20:30:53,9357,9096,9096,9068,118705,1065,112963,4977,3546,4741,4058,2022-04-14 20:30:53,2,5,25,45
44,scraper_2,2022-04-14 20:30:54,12312,12078,12078,12059,183880,827,179573,4978,3547,4742,4059,2022-04-14 20:30:54,2,5,25,45
45,scraper_1,2022-04-14 20:31:53,9819,9597,9597,9569,146319,1387,137734,5321,3889,5085,4400,2022-04-14 20:31:53,2,5,25,45
46,scraper_2,2022-04-14 20:31:55,12653,12580,12580,12561,211830,981,201483,5327,3895,5091,4406,2022-04-14 20:31:55,2,5,25,45
47,scraper_1,2022-04-14 20:32:42,10194,10103,10103,10075,176219,1816,164313,5492,4060,5256,4571,2022-04-14 20:32:42,2,5,25,45
48,scraper_2,2022-04-14 20:32:43,13167,13081,13081,13063,230843,1140,219365,5505,4073,5269,4584,2022-04-14 20:32:43,2,5,25,45
