insertion_id,scraper_name,start_time,enqueued,dequeued,request_count,response_count,duplicates_filtered_internal,duplicates_filtered_from_others,offsites_filtered,computing_count,undergrad_count,research_count,online_count,current_time,subprocesses,initial_depth,filter_depth,max_depth
23,scraper_1,2022-04-14 19:31:20,5436,4565,4565,4542,35598,173,28402,2025,1256,2069,1503,2022-04-14 19:31:20,4,5,25,45
24,scraper_4,2022-04-14 19:31:24,5166,4064,4064,4043,23801,127,26222,2107,1264,2164,1622,2022-04-14 19:31:24,4,5,25,45
25,scraper_4,2022-04-14 19:31:30,5296,4567,4567,4546,24311,155,26889,2181,1275,2202,1643,2022-04-14 19:31:30,4,5,25,45
26,scraper_1,2022-04-14 19:31:36,6093,5066,5066,5042,36181,183,30108,2310,1296,2240,1667,2022-04-14 19:31:36,4,5,25,45
27,scraper_1,2022-04-14 19:31:48,6468,5567,5567,5542,36952,188,31407,2391,1324,2290,1719,2022-04-14 19:31:48,4,5,25,45
28,scraper_1,2022-04-14 19:31:55,7087,6070,6070,6045,37641,189,33323,2465,1351,2333,1758,2022-04-14 19:31:55,4,5,25,45
29,scraper_1,2022-04-14 19:32:03,7199,6571,6571,6547,38439,195,34386,2527,1373,2363,1794,2022-04-14 19:32:03,4,5,25,45
30,scraper_2,2022-04-14 19:32:11,1661,1006,1006,990,27366,204,28274,2576,1384,2392,1814,2022-04-14 19:32:11,4,5,25,45
31,scraper_1,2022-04-14 19:32:33,7625,7076,7076,7051,39693,232,36916,2647,1439,2466,1880,2022-04-14 19:32:33,4,5,25,45
32,scraper_3,2022-04-14 19:32:39,2214,1509,1509,1493,22110,150,21464,2664,1454,2483,1896,2022-04-14 19:32:39,4,5,25,45
33,scraper_4,2022-04-14 19:34:39,5481,5068,5068,5046,32611,263,35459,3030,1791,2853,2237,2022-04-14 19:34:39,4,5,25,45
34,scraper_1,2022-04-14 19:35:24,7937,7581,7581,7553,51076,420,49234,3176,1934,3000,2380,2022-04-14 19:35:24,4,5,25,45
35,scraper_2,2022-04-14 19:36:23,1898,1530,1530,1514,43652,436,44667,3319,2077,3143,2522,2022-04-14 19:36:23,4,5,25,45
36,scraper_4,2022-04-14 19:37:35,5856,5569,5569,5547,48757,587,52038,3455,2211,3279,2656,2022-04-14 19:37:35,4,5,25,45
37,scraper_3,2022-04-14 19:37:53,2573,2014,2014,1998,34553,434,33540,3482,2238,3306,2683,2022-04-14 19:37:53,4,5,25,45
38,scraper_1,2022-04-14 19:37:57,8396,8082,8082,8054,65867,804,63434,3488,2244,3312,2689,2022-04-14 19:37:57,4,5,25,45
39,scraper_2,2022-04-14 19:38:01,2335,2031,2031,2015,59473,821,60379,3495,2251,3319,2696,2022-04-14 19:38:01,4,5,25,45
40,scraper_3,2022-04-14 19:39:53,2882,2517,2517,2501,48495,767,47422,3688,2443,3511,2888,2022-04-14 19:39:53,4,5,25,45
41,scraper_2,2022-04-14 19:40:24,2754,2533,2533,2517,87728,1120,84836,3815,2570,3638,3015,2022-04-14 19:40:24,4,5,25,45
42,scraper_3,2022-04-14 19:41:32,3245,3024,3024,3008,67456,1149,65498,3966,2714,3788,3163,2022-04-14 19:41:32,4,5,25,45
43,scraper_4,2022-04-14 19:41:38,6326,6070,6070,6048,65327,887,68083,3972,2719,3794,3169,2022-04-14 19:41:38,4,5,25,45
44,scraper_1,2022-04-14 19:41:54,8790,8590,8590,8562,86521,1181,83027,3987,2733,3808,3184,2022-04-14 19:41:54,4,5,25,45
45,scraper_4,2022-04-14 19:43:25,6716,6571,6571,6549,94977,1374,93144,4100,2837,3919,3290,2022-04-14 19:43:25,4,5,25,45
46,scraper_2,2022-04-14 19:43:38,3242,3035,3035,3017,108793,1327,103231,4126,2858,3942,3311,2022-04-14 19:43:38,4,5,25,45
47,scraper_2,2022-04-14 19:43:45,3679,3538,3538,3519,109240,1458,103375,4141,2864,3956,3316,2022-04-14 19:43:45,4,5,25,45
48,scraper_3,2022-04-14 19:44:20,3714,3536,3536,3517,86896,1501,80759,4188,2907,4003,3360,2022-04-14 19:44:20,4,5,25,45
49,scraper_4,2022-04-14 19:44:30,7205,7081,7081,7056,101274,1625,98660,4198,2917,4013,3370,2022-04-14 19:44:30,4,5,25,45
50,scraper_1,2022-04-14 19:45:37,9168,9091,9091,9063,112519,1562,103538,4253,2972,4068,3425,2022-04-14 19:45:37,4,5,25,45
51,scraper_3,2022-04-14 19:46:47,4159,4037,4037,4018,95577,1754,87418,4314,3033,4129,3486,2022-04-14 19:46:47,4,5,25,45
52,scraper_2,2022-04-14 19:50:42,4274,4043,4043,4024,129418,1727,121165,4611,3327,4426,3782,2022-04-14 19:50:42,4,5,25,45
53,scraper_3,2022-04-14 19:50:54,4730,4538,4538,4519,109933,1944,99846,4620,3336,4435,3791,2022-04-14 19:50:54,4,5,25,45
54,scraper_4,2022-04-14 19:51:45,7758,7582,7582,7557,125050,1887,116955,4674,3390,4489,3845,2022-04-14 19:51:45,4,5,25,45
55,scraper_1,2022-04-14 19:52:10,9814,9594,9594,9566,128816,1761,118165,4693,3409,4508,3864,2022-04-14 19:52:10,4,5,25,45
56,scraper_4,2022-04-14 19:57:34,8145,8083,8083,8058,146513,1991,132885,5012,3727,4826,4183,2022-04-14 19:57:34,4,5,25,45
57,scraper_2,2022-04-14 19:58:36,4792,4545,4545,4526,143828,1886,133207,5053,3768,4867,4224,2022-04-14 19:58:36,4,5,25,45
58,scraper_1,2022-04-14 19:59:23,10264,10098,10098,10070,150121,2008,134519,5077,3792,4891,4248,2022-04-14 19:59:23,4,5,25,45
59,scraper_3,2022-04-14 20:02:03,5265,5041,5041,5022,121649,2029,110519,5184,3899,4998,4355,2022-04-14 20:02:03,4,5,25,45
60,scraper_4,2022-04-14 20:05:40,8610,8584,8584,8559,160479,2168,146638,5379,4094,5193,4550,2022-04-14 20:05:40,4,5,25,45
61,scraper_3,2022-04-14 20:08:16,5660,5543,5543,5524,147097,2308,129116,5531,4246,5345,4702,2022-04-14 20:08:16,4,5,25,45
62,scraper_2,2022-04-14 20:08:41,5249,5051,5051,5032,152772,1972,142030,5551,4266,5365,4722,2022-04-14 20:08:41,4,5,25,45
63,scraper_4,2022-04-14 20:09:31,9127,9096,9096,9071,171665,2251,157304,5585,4300,5399,4756,2022-04-14 20:09:31,4,5,25,45
64,scraper_3,2022-04-14 20:11:04,6056,6055,6055,6036,166129,2638,148279,5663,4378,5477,4834,2022-04-14 20:11:04,4,5,25,45
65,scraper_1,2022-04-14 20:12:50,10844,10600,10600,10572,160668,2071,144927,5738,4453,5552,4909,2022-04-14 20:12:50,4,5,25,45
66,scraper_2,2022-04-14 20:17:11,5818,5559,5559,5540,163948,2059,152135,5896,4611,5710,5067,2022-04-14 20:17:11,4,5,25,45
67,scraper_1,2022-04-14 20:18:10,11233,11103,11103,11075,166706,2171,150915,5919,4634,5733,5090,2022-04-14 20:18:10,4,5,25,45
68,scraper_2,2022-04-14 20:19:25,6089,6061,6061,6042,192898,2415,175795,5960,4675,5774,5131,2022-04-14 20:19:25,4,5,25,45
69,scraper_1,2022-04-14 20:25:12,11826,11607,11607,11579,181575,2265,163910,6100,4815,5914,5271,2022-04-14 20:25:12,4,5,25,45
70,scraper_1,2022-04-14 20:30:44,12195,12110,12110,12082,197147,2313,178396,6317,5032,6131,5488,2022-04-14 20:30:44,4,5,25,45
