computing,"['https://www.cc.gatech.edu/people/faculty/i', 'https://www.cc.gatech.edu/people/faculty/j', 'https://www.cc.gatech.edu/people/faculty/h', 'https://www.cc.gatech.edu/people/spencer-frazier', 'https://www.cc.gatech.edu/people/staff/h', 'https://www.cc.gatech.edu/news/637102/scientists-collaborating-new-data-driven-approach-covid-19-intervention', 'https://www.cc.gatech.edu/news/635858/predicting-hate-crimes-targeting-asian-americans-amid-covid-19-outbreak', 'https://www.cc.gatech.edu/news/635849/team-using-deep-learning-forecast-pandemic-us', 'https://www.cc.gatech.edu/people/i', 'https://www.cc.gatech.edu/people/k', 'https://www.cc.gatech.edu/people/j', 'https://www.cc.gatech.edu/people?page=2', 'https://www.cc.gatech.edu/people?page=1', 'https://www.cc.gatech.edu/people?page=6', 'https://www.cc.gatech.edu/people?page=5', 'https://www.cc.gatech.edu/news/649087/new-browser-based-chart-builder-gives-line-graphs-scatterplots-their-own-audio-track', 'https://www.cc.gatech.edu/news/faculty-help-organize-community-based-security-development-conference', 'https://www.cc.gatech.edu/taxonomy/term/324/feed', 'https://www.cc.gatech.edu/people/bradley-hastings', 'https://www.cc.gatech.edu/news/629130/hive-supercomputer-makes-its-debut', 'https://sites.cc.gatech.edu/~acastillo41/', 'https://www.cc.gatech.edu/taxonomy/term/315/feed', 'https://www.cc.gatech.edu/people?page=4', 'https://www.cc.gatech.edu/people?page=3', 'https://www.cc.gatech.edu/people/india-irish', 'https://www.cc.gatech.edu/people/peng-qiu', 'https://www.cc.gatech.edu/index.php/people/moinuddin-qureshi', 'https://www.cc.gatech.edu/people/derreck-humes', 'https://www.cc.gatech.edu/people/catelyn-holt', 'https://www.cc.gatech.edu/people/anitra-hill', 'https://www.cc.gatech.edu/people/azra-ismail', 'https://www.cc.gatech.edu/person/center/center-21st-century-universities-c21u?page=1', 'https://www.cc.gatech.edu/people/rampi-ramprasad-0', 'https://www.cc.gatech.edu/person/college-role/office-development', 'https://www.cc.gatech.edu/people/chrissy-hendricks', 'https://www.cc.gatech.edu/people/tobin-isaac', 'https://www.cc.gatech.edu/event/category/seminar-lecture-colloquium?page=1', 'https://www.cc.gatech.edu/people/mark-bell', 'https://www.cc.gatech.edu/people/casey-battaglino', 'https://faculty.cc.gatech.edu/~badityap/covid.html', 'https://www.cc.gatech.edu/author/joshua-preston', 'https://www.cc.gatech.edu/people/paul-schultz', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=2', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=0', 'https://faculty.cc.gatech.edu/~badityap/index.html', 'https://www.cc.gatech.edu/people/nabil-imam', 'https://www.cc.gatech.edu/people/kaan-sancak', 'https://www.cc.gatech.edu/people/caleb-ju', 'https://faculty.cc.gatech.edu/~moin/', 'https://www.cc.gatech.edu/people?page=55', 'https://www.cc.gatech.edu/taxonomy/term/65/feed', 'https://www.cc.gatech.edu/person/college-role/advisory-board', 'https://www.cc.gatech.edu/people/sababu-barashango', 'https://www.cc.gatech.edu/people/muhammed-mucahi-benlioglu', 'https://www.cc.gatech.edu/people?page=54', 'https://www.cc.gatech.edu/index.php/school/school-computer-science', 'https://www.cc.gatech.edu/news/researchers-envision-future-user-interfaces-road-vehicles', 'https://www.cc.gatech.edu/people/russell-clark', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=1', 'https://www.cc.gatech.edu/event/category/seminar-lecture-colloquium?page=0', 'https://www.cc.gatech.edu/event/category/seminar-lecture-colloquium?page=2', 'https://faculty.cc.gatech.edu/~dchau/', 'https://www.cc.gatech.edu/people/shray-bansal', 'https://www.cc.gatech.edu/people/shamkant-navathe', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration', 'https://www.cc.gatech.edu/taxonomy/term/188/feed', 'https://www.cc.gatech.edu/people/sehoon-ha-0', 'https://www.cc.gatech.edu/people/matthew-gombolay', 'https://www.cc.gatech.edu/events/2021/10/21/gvu-center-brown-bag-jer-thorp-living-data', 'https://www.cc.gatech.edu/people/caleb-harris', 'https://www.cc.gatech.edu/people/jiahui-cheng', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=3', 'https://www.cc.gatech.edu/people/nimisha-roy', 'https://www.cc.gatech.edu/people/wenke-lee', 'https://www.cc.gatech.edu/people/milos-prvulovic', 'https://www.cc.gatech.edu/news/640835/why-new-deep-learning-visualization-going-viral', 'https://www.cc.gatech.edu/news/639225/finally-site-crops-headshots-instantly-without-sharing-your-photos', 'https://www.cc.gatech.edu/people/jeffrey-young', 'https://www.cc.gatech.edu/people/mark-borodovsky', 'https://www.cc.gatech.edu/index.php/taxonomy/term/204/feed', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=2', 'https://www.cc.gatech.edu/taxonomy/term/198/feed', 'https://www.cc.gatech.edu/news/georgia-tech-receives-national-science-foundation-funding-develop-ai-enhanced-system', 'https://www.cc.gatech.edu/news/georgia-tech-researchers-advance-next-generation-computer-vision', 'https://www.cc.gatech.edu/school/school-cybersecurity-and-privacy', 'https://www.cc.gatech.edu/taxonomy/term/322/feed', 'https://www.cc.gatech.edu/people/seymour-goodman', 'https://www.cc.gatech.edu/index.php/school/school-computer-science?page=1', 'https://www.cc.gatech.edu/people/vladimir-kolesnikov', 'https://www.cc.gatech.edu/person/center/constellations-center-equity-computing-constellations', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=3', 'https://www.cc.gatech.edu/people/david-k-dabbiere', 'https://www.cc.gatech.edu/people/alexandra-boldyreva', 'https://www.cc.gatech.edu/people/priya-nanduri', 'https://www.cc.gatech.edu/person/center/center-experimental-research-computer-systems-cercs?page=1', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=4', 'https://www.cc.gatech.edu/people/oded-green', 'https://www.cc.gatech.edu/people/kalyan-perumalla', 'https://www.cc.gatech.edu/people/vincent-mooney', 'https://www.cc.gatech.edu/people/jon-lindsay', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=0', 'https://faculty.cc.gatech.edu/~sha9/', 'https://www.cc.gatech.edu/people/suchi-upadhyayula', 'https://www.cc.gatech.edu/people/jennifer-seelman', 'https://faculty.cc.gatech.edu/~parikh/', 'https://sites.cc.gatech.edu/~jballoch6/', 'https://www.cc.gatech.edu/people/priyal-shah', 'https://www.cc.gatech.edu/people/jeffrey-valdez', 'https://www.cc.gatech.edu/people/della-phinisee', 'https://www.cc.gatech.edu/people/ling-liu', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration?page=1', 'https://faculty.cc.gatech.edu/~milos/', 'https://www.cc.gatech.edu/index.php/people/arlene-washington-capers', 'https://www.cc.gatech.edu/people/sheetal-wrzesien', 'https://www.cc.gatech.edu/people/jonathan-parris', 'https://www.cc.gatech.edu/people/william-powell', 'https://www.cc.gatech.edu/people/hyesoon-kim', 'https://www.cc.gatech.edu/people/terry-foster', 'https://www.cc.gatech.edu/people/nadiya-kostyuk', 'https://faculty.cc.gatech.edu/~ogreen/', 'https://www.cc.gatech.edu/person/college-role/office-financial-services', 'https://faculty.cc.gatech.edu/~goodman/', 'https://www.cc.gatech.edu/school/school-cybersecurity-and-privacy?page=1', 'https://faculty.cc.gatech.edu/~aboldyre/', 'https://www.cc.gatech.edu/people/peter-swire', 'https://www.cc.gatech.edu/taxonomy/term/289/feed', 'https://www.cc.gatech.edu/people/yolanda-payne', 'https://www.cc.gatech.edu/taxonomy/term/292/feed', 'https://www.cc.gatech.edu/people/oliver-brdiczka', 'https://www.cc.gatech.edu/people/alan-warren-physmath-78', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=5', 'https://www.cc.gatech.edu/people/edmond-chow', 'https://www.cc.gatech.edu/person/college-role/technology-services-organization-tso?page=1', 'https://faculty.cc.gatech.edu/~hays/', 'https://www.cc.gatech.edu/people/kim-luong-macleod', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration?page=2', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration?page=0', 'https://www.cc.gatech.edu/people/judy-reese', 'https://www.cc.gatech.edu/people/reina-grundhoefer', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering', 'https://www.cc.gatech.edu/people/uwanna-smith', 'https://www.cc.gatech.edu/people/ashley-mcdowell', 'https://www.cc.gatech.edu/people/vijay-madisetti', 'https://www.cc.gatech.edu/people/frank-li', 'https://www.cc.gatech.edu/people/milton-mueller', 'https://www.cc.gatech.edu/people/daniel-forsyth', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=6', 'https://www.cc.gatech.edu/people/bradley-baker', 'https://www.cc.gatech.edu/people/deborah-davis', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/', 'https://sites.cc.gatech.edu/~psangklo/', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/proj6/', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/proj5/', 'https://www.cc.gatech.edu/people/brian-macleod', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/proj4/', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/results/proj2/html/dfan6/index.html', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/proj3/', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering?page=1', 'https://faculty.cc.gatech.edu/~echow/', 'https://www.cc.gatech.edu/people/dongjin-choi', 'https://www.cc.gatech.edu/people/pablo-laguna', 'https://www.cc.gatech.edu/people/surya-kalidindi', 'https://www.cc.gatech.edu/people/nirvana-edwards', 'https://www.cc.gatech.edu/people/deirdre-shoemaker', 'https://www.irfanessa.gatech.edu/', 'https://www.cc.gatech.edu/people/david-kartchner', 'https://www.cc.gatech.edu/people/noah-lewis', 'https://www.cc.gatech.edu/people/hua-huang', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=7', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering?page=0', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering?page=2', 'https://www.cc.gatech.edu/people/koby-hayashi', 'https://www.cc.gatech.edu/people/sara-karamati', 'https://www.cc.gatech.edu/people/lucas-erlandson', 'https://www.cc.gatech.edu/people/karl-gemayel', 'https://www.cc.gatech.edu/people/benjamin-myers-cobb', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/proj2/', 'https://www.cc.gatech.edu/people/jinwoo-go', 'https://www.cc.gatech.edu/people/wes-kirkbride', 'https://faculty.cc.gatech.edu/~lingliu/', 'https://www.cc.gatech.edu/people/stephanie-niebuhr', 'https://www.cc.gatech.edu/people/richard-fujimoto', 'https://www.cc.gatech.edu/people/santosh-pande', 'https://www.cc.gatech.edu/people/tiffany-ntuli', 'https://www.cc.gatech.edu/people/douglas-blough', 'https://www.cc.gatech.edu/people/calton-pu', 'https://www.cc.gatech.edu/people/lee-lerner']"
undergraduate,"['https://www.cc.gatech.edu/people/faculty/i', 'https://www.cc.gatech.edu/people/faculty/j', 'https://www.cc.gatech.edu/people/faculty/h', 'https://www.cc.gatech.edu/people/spencer-frazier', 'https://www.cc.gatech.edu/people/staff/h', 'https://www.cc.gatech.edu/news/637102/scientists-collaborating-new-data-driven-approach-covid-19-intervention', 'https://www.cc.gatech.edu/news/635858/predicting-hate-crimes-targeting-asian-americans-amid-covid-19-outbreak', 'https://www.cc.gatech.edu/news/635849/team-using-deep-learning-forecast-pandemic-us', 'https://www.cc.gatech.edu/people/i', 'https://www.cc.gatech.edu/people/k', 'https://www.cc.gatech.edu/people/j', 'https://www.cc.gatech.edu/people?page=2', 'https://www.cc.gatech.edu/people?page=1', 'https://www.cc.gatech.edu/people?page=6', 'https://www.cc.gatech.edu/people?page=5', 'https://www.cc.gatech.edu/news/649087/new-browser-based-chart-builder-gives-line-graphs-scatterplots-their-own-audio-track', 'https://www.cc.gatech.edu/news/faculty-help-organize-community-based-security-development-conference', 'https://www.cc.gatech.edu/taxonomy/term/324/feed', 'https://www.cc.gatech.edu/people/bradley-hastings', 'https://www.cc.gatech.edu/news/629130/hive-supercomputer-makes-its-debut', 'https://www.cc.gatech.edu/people?page=4', 'https://www.cc.gatech.edu/people?page=3', 'https://www.cc.gatech.edu/people/india-irish', 'https://www.cc.gatech.edu/people/peng-qiu', 'https://www.cc.gatech.edu/index.php/people/moinuddin-qureshi', 'https://www.cc.gatech.edu/people/derreck-humes', 'https://www.cc.gatech.edu/people/catelyn-holt', 'https://www.cc.gatech.edu/people/anitra-hill', 'https://www.cc.gatech.edu/people/azra-ismail', 'https://www.cc.gatech.edu/person/center/center-21st-century-universities-c21u?page=1', 'https://www.cc.gatech.edu/people/rampi-ramprasad-0', 'https://www.cc.gatech.edu/person/college-role/office-development', 'https://www.cc.gatech.edu/people/chrissy-hendricks', 'https://www.cc.gatech.edu/people/tobin-isaac', 'https://www.cc.gatech.edu/event/category/seminar-lecture-colloquium?page=1', 'https://www.cc.gatech.edu/people/mark-bell', 'https://www.cc.gatech.edu/people/casey-battaglino', 'https://www.cc.gatech.edu/author/joshua-preston', 'https://www.cc.gatech.edu/people/paul-schultz', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=2', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=0', 'https://faculty.cc.gatech.edu/~badityap/index.html', 'https://www.cc.gatech.edu/people/nabil-imam', 'https://www.cc.gatech.edu/people/kaan-sancak', 'https://www.cc.gatech.edu/people/caleb-ju', 'https://www.cc.gatech.edu/people?page=55', 'https://www.cc.gatech.edu/person/college-role/advisory-board', 'https://www.cc.gatech.edu/people/sababu-barashango', 'https://www.cc.gatech.edu/people/muhammed-mucahi-benlioglu', 'https://www.cc.gatech.edu/people?page=54', 'https://www.cc.gatech.edu/index.php/school/school-computer-science', 'https://www.cc.gatech.edu/news/researchers-envision-future-user-interfaces-road-vehicles', 'https://www.cc.gatech.edu/people/russell-clark', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=1', 'https://www.cc.gatech.edu/event/category/seminar-lecture-colloquium?page=0', 'https://www.cc.gatech.edu/event/category/seminar-lecture-colloquium?page=2', 'https://faculty.cc.gatech.edu/~dchau/', 'https://www.cc.gatech.edu/people/shray-bansal', 'https://www.cc.gatech.edu/people/shamkant-navathe', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration', 'https://www.cc.gatech.edu/people/sehoon-ha-0', 'https://www.cc.gatech.edu/people/matthew-gombolay', 'https://www.cc.gatech.edu/events/2021/10/21/gvu-center-brown-bag-jer-thorp-living-data', 'https://www.cc.gatech.edu/people/caleb-harris', 'https://www.cc.gatech.edu/people/jiahui-cheng', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=3', 'https://www.cc.gatech.edu/people/nimisha-roy', 'https://www.cc.gatech.edu/people/wenke-lee', 'https://www.cc.gatech.edu/people/milos-prvulovic', 'https://www.cc.gatech.edu/news/640835/why-new-deep-learning-visualization-going-viral', 'https://www.cc.gatech.edu/news/639225/finally-site-crops-headshots-instantly-without-sharing-your-photos', 'https://www.cc.gatech.edu/people/jeffrey-young', 'https://www.cc.gatech.edu/people/mark-borodovsky', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=2', 'https://www.cc.gatech.edu/taxonomy/term/198/feed', 'https://www.cc.gatech.edu/news/georgia-tech-receives-national-science-foundation-funding-develop-ai-enhanced-system', 'https://www.cc.gatech.edu/news/georgia-tech-researchers-advance-next-generation-computer-vision', 'https://www.cc.gatech.edu/school/school-cybersecurity-and-privacy', 'https://www.cc.gatech.edu/people/seymour-goodman', 'https://www.cc.gatech.edu/index.php/school/school-computer-science?page=1', 'https://www.cc.gatech.edu/people/vladimir-kolesnikov', 'https://www.cc.gatech.edu/person/center/constellations-center-equity-computing-constellations', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=3', 'https://www.cc.gatech.edu/people/david-k-dabbiere', 'https://www.cc.gatech.edu/people/alexandra-boldyreva', 'https://www.cc.gatech.edu/people/priya-nanduri', 'https://www.cc.gatech.edu/person/center/center-experimental-research-computer-systems-cercs?page=1', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=4', 'https://www.cc.gatech.edu/people/oded-green', 'https://www.cc.gatech.edu/people/kalyan-perumalla', 'https://www.cc.gatech.edu/people/vincent-mooney', 'https://www.cc.gatech.edu/people/jon-lindsay', 'https://www.cc.gatech.edu/person/college-role/advisory-board?page=0', 'https://www.cc.gatech.edu/people/suchi-upadhyayula', 'https://www.cc.gatech.edu/people/jennifer-seelman', 'https://www.cc.gatech.edu/people/priyal-shah', 'https://www.cc.gatech.edu/people/jeffrey-valdez', 'https://www.cc.gatech.edu/people/della-phinisee', 'https://www.cc.gatech.edu/people/ling-liu', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration?page=1', 'https://www.cc.gatech.edu/index.php/people/arlene-washington-capers', 'https://www.cc.gatech.edu/people/sheetal-wrzesien', 'https://www.cc.gatech.edu/people/jonathan-parris', 'https://www.cc.gatech.edu/people/william-powell', 'https://www.cc.gatech.edu/people/hyesoon-kim', 'https://www.cc.gatech.edu/people/terry-foster', 'https://www.cc.gatech.edu/people/nadiya-kostyuk', 'https://faculty.cc.gatech.edu/~ogreen/', 'https://www.cc.gatech.edu/person/college-role/office-financial-services', 'https://faculty.cc.gatech.edu/~goodman/', 'https://www.cc.gatech.edu/school/school-cybersecurity-and-privacy?page=1', 'https://www.cc.gatech.edu/people/peter-swire', 'https://www.cc.gatech.edu/people/yolanda-payne', 'https://www.cc.gatech.edu/people/oliver-brdiczka', 'https://www.cc.gatech.edu/people/alan-warren-physmath-78', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=5', 'https://www.cc.gatech.edu/people/edmond-chow', 'https://www.cc.gatech.edu/person/college-role/technology-services-organization-tso?page=1', 'https://faculty.cc.gatech.edu/~hays/', 'https://www.cc.gatech.edu/people/kim-luong-macleod', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration?page=2', 'https://www.cc.gatech.edu/person/college-role/office-academic-administration?page=0', 'https://www.cc.gatech.edu/people/judy-reese', 'https://www.cc.gatech.edu/people/reina-grundhoefer', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering', 'https://www.cc.gatech.edu/people/uwanna-smith', 'https://www.cc.gatech.edu/people/ashley-mcdowell', 'https://www.cc.gatech.edu/cpl/projects/artstyling/demo/pages/mia.htm', 'https://www.cc.gatech.edu/people/vijay-madisetti', 'https://www.cc.gatech.edu/people/frank-li', 'https://www.cc.gatech.edu/people/milton-mueller', 'https://www.cc.gatech.edu/people/daniel-forsyth', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=6', 'https://www.cc.gatech.edu/people/bradley-baker', 'https://www.cc.gatech.edu/people/deborah-davis', 'https://www.cc.gatech.edu/classes/AY2016/cs4476_fall/', 'https://www.cc.gatech.edu/people/brian-macleod', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering?page=1', 'https://faculty.cc.gatech.edu/~echow/', 'https://www.cc.gatech.edu/people/dongjin-choi', 'https://www.cc.gatech.edu/people/pablo-laguna', 'https://www.cc.gatech.edu/people/surya-kalidindi', 'https://www.cc.gatech.edu/people/nirvana-edwards', 'https://www.cc.gatech.edu/people/deirdre-shoemaker', 'https://www.cc.gatech.edu/people/david-kartchner', 'https://www.cc.gatech.edu/people/noah-lewis', 'https://www.cc.gatech.edu/people/hua-huang', 'https://www.cc.gatech.edu/school/school-computational-science-and-engineering?page=7', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering?page=0', 'https://www.cc.gatech.edu/index.php/school/school-computational-science-and-engineering?page=2', 'https://www.cc.gatech.edu/people/koby-hayashi', 'https://www.cc.gatech.edu/people/sara-karamati', 'https://www.cc.gatech.edu/people/lucas-erlandson', 'https://www.cc.gatech.edu/people/karl-gemayel', 'https://www.cc.gatech.edu/people/benjamin-myers-cobb', 'https://www.cc.gatech.edu/people/jinwoo-go', 'https://www.cc.gatech.edu/people/wes-kirkbride', 'https://www.cc.gatech.edu/people/stephanie-niebuhr', 'https://www.cc.gatech.edu/people/richard-fujimoto', 'https://www.cc.gatech.edu/people/santosh-pande', 'https://www.cc.gatech.edu/people/tiffany-ntuli', 'https://www.cc.gatech.edu/people/douglas-blough', 'https://www.cc.gatech.edu/people/calton-pu', 'https://www.cc.gatech.edu/people/lee-lerner']"
